NAICS,Industry,Direct Sales,Indirect Sales,Induced Sales,Direct Jobs,Indirect Jobs,Induced Jobs,Direct Earnings,Indirect Earnings,Induced Earnings,Direct Value Added,Indirect Value Added,Induced Value Added,Value Added To Sales,Jobs To Sales,Earnings To Sales,Total Sales,Total Jobs,Total Earnings
541990,"All Other Professional, Scientific, and Technical Services",0.0210,0.0015,0.0271,0.0107,0.0012,0.0069,0.0126,0.0010,0.0099,0.0163,0.0012,0.0276,0.6772,0.0000,0.6367,1.0496,1.0188,1.0234
551111,Offices of Bank Holding Companies,0.0329,0.0026,0.0328,0.0329,0.0041,0.0170,0.0206,0.0018,0.0145,0.0257,0.0021,0.0322,0.6448,0.0000,0.5980,1.0683,1.0540,1.0368
551112,Offices of Other Holding Companies,0.0330,0.0026,0.0326,0.0869,0.0106,0.0440,0.0206,0.0018,0.0142,0.0258,0.0021,0.0322,0.6458,0.0000,0.5986,1.0681,1.1415,1.0366
551114,"Corporate, Subsidiary, and Regional Managing Offices",0.0329,0.0025,0.0323,0.0720,0.0088,0.0361,0.0206,0.0018,0.0140,0.0258,0.0021,0.0320,0.6460,0.0000,0.5990,1.0678,1.1169,1.0363
561110,Office Administrative Services,0.0249,0.0015,0.0273,0.0081,0.0006,0.0043,0.0145,0.0008,0.0091,0.0181,0.0011,0.0252,0.7497,0.0000,0.7109,1.0536,1.0131,1.0244
561210,Facilities Support Services,0.0513,0.0022,0.0637,0.0715,0.0029,0.0163,0.0609,0.0024,0.0207,0.0583,0.0024,0.1032,0.4847,0.0000,0.3475,1.1172,1.0908,1.0841
561311,Employment Placement Agencies,0.0313,0.0018,0.0844,0.0338,0.0023,0.0154,0.0301,0.0016,0.0173,0.0282,0.0015,0.1073,0.6388,0.0000,0.4456,1.1174,1.0515,1.0490
561312,Executive Search Services,0.0312,0.0018,0.0830,0.1183,0.0080,0.0537,0.0298,0.0016,0.0169,0.0282,0.0015,0.1055,0.6389,0.0000,0.4491,1.1160,1.1801,1.0484
561320,Temporary Help Services,0.0312,0.0018,0.0847,0.0304,0.0021,0.0140,0.0301,0.0016,0.0175,0.0282,0.0015,0.1076,0.6389,0.0000,0.4452,1.1177,1.0464,1.0492
561330,Professional Employer Organizations,0.0312,0.0018,0.0835,0.0523,0.0035,0.0237,0.0300,0.0016,0.0170,0.0282,0.0015,0.1062,0.6389,0.0000,0.4478,1.1165,1.0795,1.0486
561410,Document Preparation Services,0.0335,0.0020,0.0308,0.0198,0.0015,0.0087,0.0239,0.0014,0.0140,0.0295,0.0017,0.0314,0.6233,0.0000,0.5799,1.0663,1.0301,1.0393
561421,Telephone Answering Services,0.0334,0.0020,0.0309,0.0277,0.0021,0.0123,0.0239,0.0014,0.0140,0.0295,0.0017,0.0316,0.6232,0.0000,0.5794,1.0663,1.0422,1.0393
561422,Telemarketing Bureaus and Other Contact Centers,0.0335,0.0020,0.0314,0.0284,0.0022,0.0127,0.0241,0.0014,0.0144,0.0295,0.0017,0.0319,0.6234,0.0000,0.5788,1.0669,1.0433,1.0399
561431,Private Mail Centers,0.0338,0.0020,0.0305,0.0205,0.0016,0.0090,0.0240,0.0014,0.0138,0.0299,0.0017,0.0312,0.6232,0.0000,0.5803,1.0663,1.0311,1.0392
561439,Other Business Service Centers (including Copy Shops),0.0334,0.0020,0.0304,0.0231,0.0018,0.0101,0.0239,0.0014,0.0138,0.0295,0.0017,0.0311,0.6234,0.0000,0.5806,1.0658,1.0350,1.0391
561440,Collection Agencies,0.0335,0.0020,0.0307,0.0304,0.0023,0.0134,0.0240,0.0014,0.0140,0.0295,0.0017,0.0312,0.6234,0.0000,0.5803,1.0661,1.0461,1.0394
561450,Credit Bureaus,0.0336,0.0020,0.0301,0.0289,0.0022,0.0125,0.0240,0.0014,0.0137,0.0296,0.0017,0.0307,0.6233,0.0000,0.5811,1.0657,1.0437,1.0391
561491,Repossession Services,0.0341,0.0020,0.0311,0.0138,0.0011,0.0063,0.0240,0.0014,0.0142,0.0301,0.0017,0.0316,0.6233,0.0000,0.5797,1.0672,1.0212,1.0396
561492,Court Reporting and Stenotype Services,0.0334,0.0020,0.0306,0.0165,0.0013,0.0073,0.0239,0.0014,0.0139,0.0295,0.0017,0.0313,0.6233,0.0000,0.5801,1.0660,1.0251,1.0391
561499,All Other Business Support Services,0.0335,0.0020,0.0305,0.0540,0.0041,0.0235,0.0240,0.0014,0.0139,0.0295,0.0017,0.0311,0.6233,0.0000,0.5804,1.0659,1.0816,1.0392
561510,Travel Agencies,0.0441,0.0023,0.0476,0.0592,0.0040,0.0172,0.0538,0.0028,0.0203,0.0582,0.0029,0.0838,0.4277,0.0000,0.3324,1.0941,1.0803,1.0768
561520,Tour Operators,0.0442,0.0023,0.0478,0.0569,0.0038,0.0167,0.0537,0.0028,0.0205,0.0582,0.0029,0.0841,0.4277,0.0000,0.3320,1.0943,1.0775,1.0770
561591,Convention and Visitors Bureaus,0.0441,0.0023,0.0481,0.0555,0.0038,0.0167,0.0534,0.0028,0.0207,0.0582,0.0029,0.0845,0.4277,0.0000,0.3316,1.0945,1.0760,1.0769
561599,All Other Travel Arrangement and Reservation Services,0.0442,0.0023,0.0474,0.0503,0.0034,0.0146,0.0537,0.0028,0.0203,0.0583,0.0029,0.0834,0.4277,0.0000,0.3330,1.0939,1.0683,1.0768
561611,Investigation and Personal Background Check Services,0.0255,0.0014,0.0409,0.0157,0.0012,0.0123,0.0159,0.0009,0.0174,0.0205,0.0011,0.0376,0.6811,0.0000,0.6182,1.0679,1.0291,1.0342
561612,Security Guards and Patrol Services,0.0254,0.0014,0.0407,0.0117,0.0009,0.0090,0.0159,0.0009,0.0172,0.0203,0.0011,0.0374,0.6811,0.0000,0.6183,1.0675,1.0216,1.0340
561613,Armored Car Services,0.0254,0.0014,0.0416,0.0206,0.0015,0.0166,0.0158,0.0009,0.0177,0.0204,0.0011,0.0381,0.6811,0.0000,0.6169,1.0684,1.0387,1.0344
561621,Security Systems Services (except Locksmiths),0.0255,0.0014,0.0421,0.0058,0.0004,0.0047,0.0160,0.0009,0.0181,0.0204,0.0011,0.0385,0.6811,0.0000,0.6168,1.0690,1.0109,1.0350
561622,Locksmiths,0.0254,0.0014,0.0418,0.0052,0.0004,0.0043,0.0158,0.0009,0.0179,0.0205,0.0011,0.0383,0.6811,0.0000,0.6173,1.0686,1.0099,1.0346
561710,Exterminating and Pest Control Services,0.0405,0.0019,0.0323,0.0210,0.0013,0.0091,0.0255,0.0014,0.0169,0.0355,0.0018,0.0338,0.5796,0.0000,0.5368,1.0747,1.0314,1.0438
561720,Janitorial Services,0.0405,0.0019,0.0321,0.0065,0.0004,0.0028,0.0255,0.0014,0.0168,0.0354,0.0018,0.0338,0.5795,0.0000,0.5373,1.0745,1.0097,1.0437
561730,Landscaping Services,0.0406,0.0019,0.0323,0.0160,0.0010,0.0069,0.0256,0.0014,0.0169,0.0356,0.0018,0.0339,0.5796,0.0000,0.5369,1.0749,1.0240,1.0439
561740,Carpet and Upholstery Cleaning Services,0.0407,0.0019,0.0325,0.0106,0.0007,0.0046,0.0256,0.0014,0.0172,0.0357,0.0018,0.0340,0.5793,0.0000,0.5368,1.0751,1.0158,1.0441
561790,Other Services to Buildings and Dwellings,0.0405,0.0019,0.0323,0.0289,0.0018,0.0126,0.0255,0.0014,0.0169,0.0354,0.0018,0.0339,0.5795,0.0000,0.5371,1.0747,1.0433,1.0438
561910,Packaging and Labeling Services,0.0419,0.0023,0.0384,0.0213,0.0013,0.0074,0.0354,0.0020,0.0184,0.0433,0.0023,0.0500,0.5191,0.0000,0.4563,1.0826,1.0300,1.0558
561920,Convention and Trade Show Organizers,0.0419,0.0023,0.0380,0.0242,0.0015,0.0084,0.0353,0.0020,0.0183,0.0433,0.0023,0.0493,0.5192,0.0000,0.4573,1.0821,1.0340,1.0556
561990,All Other Support Services,0.0419,0.0023,0.0388,0.0254,0.0016,0.0089,0.0355,0.0020,0.0188,0.0433,0.0023,0.0503,0.5191,0.0000,0.4556,1.0830,1.0359,1.0563
562111,Solid Waste Collection,0.0621,0.0033,0.1009,0.0888,0.0061,0.0451,0.0689,0.0040,0.0478,0.0614,0.0033,0.1456,0.5135,0.0000,0.3015,1.1663,1.1400,1.1206
562112,Hazardous Waste Collection,0.0622,0.0033,0.1009,0.1155,0.0080,0.0599,0.0684,0.0039,0.0485,0.0614,0.0033,0.1448,0.5135,0.0000,0.3027,1.1663,1.1833,1.1209
562119,Other Waste Collection,0.0621,0.0033,0.1017,0.0813,0.0056,0.0421,0.0689,0.0040,0.0488,0.0614,0.0033,0.1463,0.5134,0.0000,0.3003,1.1671,1.1290,1.1217
562211,Hazardous Waste Treatment and Disposal,0.0622,0.0033,0.1014,0.1953,0.0134,0.0980,0.0694,0.0040,0.0475,0.0615,0.0033,0.1470,0.5135,0.0000,0.2995,1.1669,1.3067,1.1209
562212,Solid Waste Landfill,0.0623,0.0033,0.1022,0.0863,0.0059,0.0443,0.0696,0.0040,0.0490,0.0616,0.0033,0.1472,0.5135,0.0000,0.2990,1.1677,1.1365,1.1226
562213,Solid Waste Combustors and Incinerators,0.0620,0.0033,0.0994,0.1396,0.0097,0.0698,0.0678,0.0039,0.0457,0.0611,0.0033,0.1442,0.5134,0.0000,0.3039,1.1646,1.2190,1.1174
562219,Other Nonhazardous Waste Treatment and Disposal,0.0623,0.0033,0.1017,0.0651,0.0045,0.0329,0.0695,0.0040,0.0478,0.0616,0.0033,0.1473,0.5134,0.0000,0.2989,1.1673,1.1025,1.1213
562910,Remediation Services,0.0621,0.0033,0.1003,0.0837,0.0057,0.0419,0.0686,0.0040,0.0467,0.0614,0.0033,0.1452,0.5135,0.0000,0.3023,1.1657,1.1313,1.1193
562920,Materials Recovery Facilities,0.0622,0.0033,0.1003,0.0805,0.0055,0.0405,0.0686,0.0039,0.0470,0.0615,0.0033,0.1451,0.5134,0.0000,0.3025,1.1658,1.1265,1.1196
562991,Septic Tank and Related Services,0.0622,0.0033,0.1013,0.0576,0.0039,0.0293,0.0691,0.0040,0.0481,0.0615,0.0033,0.1461,0.5135,0.0000,0.3008,1.1668,1.0908,1.1211
562998,All Other Miscellaneous Waste Management Services,0.0622,0.0033,0.1014,0.1078,0.0074,0.0548,0.0692,0.0040,0.0479,0.0615,0.0033,0.1465,0.5135,0.0000,0.3003,1.1669,1.1699,1.1211
611110,Elementary and Secondary Schools,0.0131,0.0013,0.0330,0.0076,0.0012,0.0125,0.0059,0.0007,0.0139,0.0072,0.0008,0.0228,0.8459,0.0000,0.8114,1.0474,1.0212,1.0204
611210,Junior Colleges,0.0671,0.0069,0.0692,0.0638,0.0115,0.0268,0.0465,0.0055,0.0274,0.0476,0.0057,0.0727,0.6473,0.0000,0.5240,1.1432,1.1021,1.0794
611310,"Colleges, Universities, and Professional Schools",0.0656,0.0068,0.0689,0.0746,0.0134,0.0314,0.0452,0.0054,0.0268,0.0465,0.0056,0.0724,0.6496,0.0000,0.5260,1.1413,1.1194,1.0775
611410,Business and Secretarial Schools,0.0321,0.0020,0.0313,0.0322,0.0020,0.0142,0.0248,0.0015,0.0199,0.0302,0.0019,0.0285,0.5818,0.0000,0.5457,1.0654,1.0484,1.0463
611420,Computer Training,0.0329,0.0021,0.0305,0.0616,0.0040,0.0264,0.0254,0.0016,0.0192,0.0308,0.0019,0.0281,0.5827,0.0000,0.5476,1.0655,1.0921,1.0461
611430,Professional and Management Development Training,0.0329,0.0021,0.0312,0.0792,0.0052,0.0346,0.0255,0.0016,0.0196,0.0308,0.0019,0.0287,0.5826,0.0000,0.5464,1.0662,1.1190,1.0467
611511,Cosmetology and Barber Schools,0.0328,0.0021,0.0323,0.0345,0.0022,0.0160,0.0254,0.0016,0.0206,0.0307,0.0019,0.0298,0.5825,0.0000,0.5460,1.0672,1.0528,1.0476
611512,Flight Training,0.0330,0.0021,0.0335,0.0265,0.0017,0.0126,0.0256,0.0016,0.0214,0.0309,0.0020,0.0307,0.5827,0.0000,0.5444,1.0686,1.0408,1.0486
611513,Apprenticeship Training,0.0327,0.0021,0.0316,0.0134,0.0009,0.0061,0.0253,0.0016,0.0200,0.0306,0.0019,0.0292,0.5826,0.0000,0.5471,1.0663,1.0203,1.0469
611519,Other Technical and Trade Schools,0.0328,0.0021,0.0323,0.0194,0.0013,0.0090,0.0254,0.0016,0.0206,0.0307,0.0019,0.0298,0.5825,0.0000,0.5460,1.0673,1.0296,1.0476
611610,Fine Arts Schools,0.0330,0.0021,0.0310,0.0072,0.0005,0.0032,0.0255,0.0016,0.0196,0.0309,0.0019,0.0286,0.5826,0.0000,0.5475,1.0661,1.0109,1.0466
611620,Sports and Recreation Instruction,0.0330,0.0021,0.0315,0.0069,0.0004,0.0031,0.0255,0.0016,0.0199,0.0308,0.0020,0.0291,0.5827,0.0000,0.5468,1.0666,1.0104,1.0469
611630,Language Schools,0.0330,0.0021,0.0310,0.0207,0.0013,0.0091,0.0255,0.0016,0.0196,0.0309,0.0019,0.0286,0.5824,0.0000,0.5474,1.0661,1.0312,1.0467
611691,Exam Preparation and Tutoring,0.0330,0.0021,0.0311,0.0166,0.0011,0.0073,0.0255,0.0016,0.0196,0.0309,0.0019,0.0287,0.5826,0.0000,0.5474,1.0661,1.0251,1.0466
611692,Automobile Driving Schools,0.0328,0.0021,0.0315,0.0094,0.0006,0.0042,0.0254,0.0016,0.0199,0.0307,0.0019,0.0290,0.5826,0.0000,0.5467,1.0664,1.0143,1.0469
611699,All Other Miscellaneous Schools and Instruction,0.0330,0.0021,0.0314,0.0114,0.0007,0.0050,0.0255,0.0016,0.0198,0.0309,0.0019,0.0290,0.5826,0.0000,0.5469,1.0665,1.0172,1.0469
611710,Educational Support Services,0.0330,0.0021,0.0317,0.0408,0.0027,0.0184,0.0255,0.0016,0.0201,0.0308,0.0020,0.0293,0.5827,0.0000,0.5465,1.0668,1.0618,1.0471
621111,Offices of Physicians (except Mental Health Specialists),0.0250,0.0019,0.0295,0.0279,0.0033,0.0190,0.0157,0.0012,0.0125,0.0199,0.0015,0.0302,0.6501,0.0000,0.6106,1.0563,1.0502,1.0295
621112,"Offices of Physicians, Mental Health Specialists",0.0250,0.0019,0.0293,0.0195,0.0023,0.0133,0.0157,0.0012,0.0124,0.0200,0.0015,0.0301,0.6489,0.0000,0.6112,1.0561,1.0351,1.0294
621210,Offices of Dentists,0.0132,0.0013,0.1090,0.0119,0.0020,0.0215,0.0094,0.0010,0.0184,0.0080,0.0009,0.1140,0.7824,0.0000,0.5284,1.1235,1.0353,1.0287
621310,Offices of Chiropractors,0.0195,0.0020,0.0364,0.0069,0.0012,0.0075,0.0097,0.0011,0.0128,0.0118,0.0013,0.0312,0.7777,0.0000,0.7269,1.0579,1.0156,1.0237
621320,Offices of Optometrists,0.0195,0.0020,0.0360,0.0106,0.0019,0.0111,0.0097,0.0011,0.0125,0.0118,0.0013,0.0309,0.7775,0.0000,0.7267,1.0575,1.0236,1.0234
621330,Offices of Mental Health Practitioners (except Physicians),0.0196,0.0020,0.0360,0.0057,0.0010,0.0061,0.0098,0.0011,0.0126,0.0119,0.0013,0.0308,0.7782,0.0000,0.7277,1.0575,1.0128,1.0235
621340,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",0.0196,0.0020,0.0366,0.0062,0.0011,0.0068,0.0098,0.0011,0.0129,0.0119,0.0013,0.0313,0.7787,0.0000,0.7272,1.0582,1.0141,1.0239
621391,Offices of Podiatrists,0.0196,0.0020,0.0359,0.0116,0.0020,0.0123,0.0097,0.0011,0.0125,0.0120,0.0014,0.0311,0.7717,0.0000,0.7277,1.0574,1.0260,1.0234
621399,Offices of All Other Miscellaneous Health Practitioners,0.0195,0.0020,0.0365,0.0052,0.0009,0.0056,0.0098,0.0011,0.0128,0.0118,0.0013,0.0312,0.7784,0.0000,0.7270,1.0580,1.0117,1.0237
621410,Family Planning Centers,0.0333,0.0022,0.0682,0.0703,0.0059,0.0315,0.0280,0.0019,0.0166,0.0287,0.0019,0.0877,0.6160,0.0000,0.4759,1.1037,1.1077,1.0465
621420,Outpatient Mental Health and Substance Abuse Centers,0.0332,0.0022,0.0683,0.0430,0.0036,0.0190,0.0281,0.0019,0.0166,0.0283,0.0019,0.0870,0.6215,0.0000,0.4751,1.1037,1.0656,1.0466
621491,HMO Medical Centers,0.0332,0.0022,0.0673,0.0460,0.0039,0.0201,0.0280,0.0019,0.0162,0.0283,0.0019,0.0858,0.6218,0.0000,0.4776,1.1027,1.0699,1.0461
621492,Kidney Dialysis Centers,0.0332,0.0022,0.0684,0.0439,0.0037,0.0195,0.0281,0.0019,0.0167,0.0283,0.0019,0.0872,0.6211,0.0000,0.4750,1.1038,1.0671,1.0467
621493,Freestanding Ambulatory Surgical and Emergency Centers,0.0332,0.0022,0.0685,0.0635,0.0053,0.0284,0.0281,0.0019,0.0168,0.0283,0.0019,0.0871,0.6213,0.0000,0.4751,1.1039,1.0973,1.0468
621498,All Other Outpatient Care Centers,0.0333,0.0022,0.0677,0.0433,0.0036,0.0191,0.0281,0.0019,0.0165,0.0283,0.0019,0.0863,0.6216,0.0000,0.4768,1.1032,1.0661,1.0465
621511,Medical Laboratories,0.0108,0.0006,0.1236,0.0126,0.0010,0.0271,0.0089,0.0006,0.0224,0.0076,0.0004,0.1416,0.7207,0.0000,0.4242,1.1349,1.0407,1.0319
621512,Diagnostic Imaging Centers,0.0107,0.0006,0.1231,0.0102,0.0008,0.0223,0.0088,0.0005,0.0222,0.0076,0.0004,0.1412,0.7205,0.0000,0.4260,1.1344,1.0334,1.0316
621610,Home Health Care Services,0.0151,0.0013,0.0310,0.0041,0.0006,0.0050,0.0080,0.0008,0.0115,0.0104,0.0009,0.0283,0.7352,0.0000,0.6923,1.0474,1.0096,1.0203
621910,Ambulance Services,0.0248,0.0015,0.0275,0.0108,0.0010,0.0074,0.0182,0.0011,0.0138,0.0231,0.0014,0.0316,0.5682,0.0000,0.5331,1.0539,1.0191,1.0332
621991,Blood and Organ Banks,0.0248,0.0015,0.0271,0.0114,0.0010,0.0075,0.0182,0.0011,0.0134,0.0231,0.0014,0.0312,0.5670,0.0000,0.5327,1.0534,1.0200,1.0327
621999,All Other Miscellaneous Ambulatory Health Care Services,0.0249,0.0015,0.0269,0.0132,0.0012,0.0086,0.0183,0.0011,0.0133,0.0232,0.0014,0.0310,0.5675,0.0000,0.5330,1.0533,1.0230,1.0327
622110,General Medical and Surgical Hospitals,0.0486,0.0034,0.0548,0.0895,0.0088,0.0322,0.0426,0.0031,0.0215,0.0455,0.0033,0.0709,0.5562,0.0000,0.4545,1.1068,1.1305,1.0673
622210,Psychiatric and Substance Abuse Hospitals,0.0485,0.0034,0.0553,0.0996,0.0097,0.0358,0.0427,0.0031,0.0217,0.0455,0.0033,0.0716,0.5562,0.0000,0.4530,1.1073,1.1451,1.0675
622310,Specialty (except Psychiatric and Substance Abuse) Hospitals,0.0485,0.0034,0.0545,0.0741,0.0072,0.0265,0.0425,0.0031,0.0214,0.0455,0.0033,0.0704,0.5562,0.0000,0.4552,1.1064,1.1079,1.0670
623110,Nursing Care Facilities (Skilled Nursing Facilities),0.0449,0.0040,0.0428,0.0332,0.0043,0.0159,0.0312,0.0030,0.0231,0.0363,0.0035,0.0412,0.6089,0.0000,0.5505,1.0917,1.0533,1.0573
623210,Residential Intellectual and Developmental Disability Facilities,0.0458,0.0044,0.0400,0.0297,0.0045,0.0137,0.0277,0.0029,0.0185,0.0324,0.0035,0.0359,0.6751,0.0000,0.6208,1.0902,1.0479,1.0491
623220,Residential Mental Health and Substance Abuse Facilities,0.0460,0.0044,0.0405,0.0278,0.0042,0.0129,0.0278,0.0029,0.0188,0.0326,0.0035,0.0363,0.6750,0.0000,0.6201,1.0909,1.0450,1.0496
623311,Continuing Care Retirement Communities,0.0448,0.0040,0.0425,0.0287,0.0037,0.0135,0.0312,0.0030,0.0228,0.0362,0.0035,0.0409,0.6088,0.0000,0.5499,1.0913,1.0458,1.0570
623312,Assisted Living Facilities for the Elderly,0.0449,0.0040,0.0421,0.0174,0.0022,0.0081,0.0312,0.0030,0.0226,0.0363,0.0035,0.0406,0.6087,0.0000,0.5504,1.0910,1.0278,1.0567
623990,Other Residential Care Facilities,0.0461,0.0044,0.0407,0.0175,0.0026,0.0081,0.0279,0.0030,0.0189,0.0327,0.0035,0.0364,0.6749,0.0000,0.6193,1.0912,1.0282,1.0497
624110,Child and Youth Services,0.0525,0.0039,0.0468,0.1059,0.0108,0.0296,0.1215,0.0095,0.0541,0.1093,0.0085,0.1298,0.2461,0.0000,0.1668,1.1032,1.1462,1.1851
624120,Services for the Elderly and Persons with Disabilities,0.0107,0.0007,0.0218,0.0041,0.0004,0.0051,0.0058,0.0004,0.0085,0.0075,0.0005,0.0195,0.7539,0.0000,0.7368,1.0332,1.0096,1.0146
624190,Other Individual and Family Services,0.0108,0.0007,0.0215,0.0046,0.0004,0.0055,0.0058,0.0004,0.0083,0.0076,0.0005,0.0195,0.7459,0.0000,0.7365,1.0330,1.0105,1.0145
624210,Community Food Services,0.0110,0.0007,0.0210,0.0085,0.0007,0.0096,0.0058,0.0004,0.0078,0.0100,0.0006,0.0239,0.5962,0.0000,0.7362,1.0327,1.0189,1.0140
624221,Temporary Shelters,0.0109,0.0007,0.0207,0.0062,0.0005,0.0071,0.0058,0.0004,0.0078,0.0087,0.0006,0.0210,0.6691,0.0000,0.7367,1.0323,1.0138,1.0139
624229,Other Community Housing Services,0.0110,0.0007,0.0207,0.0077,0.0007,0.0087,0.0058,0.0004,0.0078,0.0092,0.0006,0.0219,0.6407,0.0000,0.7368,1.0324,1.0170,1.0139
624230,Emergency and Other Relief Services,0.0110,0.0007,0.0209,0.0087,0.0007,0.0098,0.0058,0.0004,0.0078,0.0095,0.0006,0.0227,0.6246,0.0000,0.7364,1.0326,1.0192,1.0140
624310,Vocational Rehabilitation Services,0.0107,0.0007,0.0211,0.0047,0.0004,0.0054,0.0058,0.0004,0.0080,0.0077,0.0005,0.0195,0.7322,0.0000,0.7363,1.0325,1.0105,1.0141
624410,Child Care Services,0.0423,0.0039,0.0271,0.0143,0.0020,0.0053,0.0263,0.0027,0.0142,0.0330,0.0034,0.0269,0.6115,0.0000,0.5898,1.0733,1.0216,1.0433
711110,Theater Companies and Dinner Theaters,0.0531,0.0052,0.1007,0.0564,0.0078,0.0258,0.0567,0.0062,0.0440,0.0459,0.0049,0.1308,0.5618,0.0000,0.3493,1.1590,1.0901,1.1069
711120,Dance Companies,0.0528,0.0052,0.1022,0.0809,0.0113,0.0379,0.0567,0.0063,0.0453,0.0455,0.0049,0.1323,0.5618,0.0000,0.3462,1.1602,1.1301,1.1083
711130,Musical Groups and Artists,0.0531,0.0052,0.1032,0.1180,0.0163,0.0552,0.0577,0.0063,0.0461,0.0459,0.0049,0.1334,0.5620,0.0000,0.3441,1.1615,1.1895,1.1100
711190,Other Performing Arts Companies,0.0529,0.0052,0.1046,0.1405,0.0196,0.0668,0.0578,0.0064,0.0470,0.0456,0.0049,0.1353,0.5620,0.0000,0.3409,1.1627,1.2269,1.1111
711211,Sports Teams and Clubs,0.0301,0.0016,0.0752,0.1313,0.0087,0.1265,0.0239,0.0011,0.0288,0.0256,0.0012,0.0681,0.7205,0.0000,0.5841,1.1068,1.2665,1.0538
711212,Racetracks,0.0298,0.0015,0.0763,0.0313,0.0021,0.0310,0.0238,0.0011,0.0292,0.0253,0.0012,0.0691,0.7206,0.0000,0.5816,1.1077,1.0644,1.0541
711219,Other Spectator Sports,0.0302,0.0016,0.0755,0.0173,0.0011,0.0167,0.0240,0.0011,0.0291,0.0257,0.0012,0.0682,0.7206,0.0000,0.5835,1.1073,1.0352,1.0542
711310,"Promoters of Performing Arts, Sports, and Similar Events with Facilities",0.0611,0.0050,0.0963,0.1917,0.0152,0.0475,0.0907,0.0076,0.0497,0.0645,0.0056,0.1497,0.4781,0.0000,0.2709,1.1623,1.2544,1.1480
711320,"Promoters of Performing Arts, Sports, and Similar Events without Facilities",0.0611,0.0050,0.0967,0.4443,0.0352,0.1103,0.0911,0.0077,0.0502,0.0646,0.0056,0.1502,0.4780,0.0000,0.2696,1.1627,1.5899,1.1490
711410,"Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures",0.0611,0.0050,0.0949,0.2096,0.0166,0.0505,0.0900,0.0076,0.0481,0.0646,0.0056,0.1480,0.4778,0.0000,0.2727,1.1610,1.2766,1.1457
711510,"Independent Artists, Writers, and Performers",0.0262,0.0017,0.0397,0.0063,0.0006,0.0050,0.0173,0.0011,0.0180,0.0215,0.0013,0.0325,0.7105,0.0000,0.6543,1.0676,1.0119,1.0364
712110,Museums,0.0549,0.0052,0.0963,0.0744,0.0108,0.0317,0.0587,0.0062,0.0380,0.0475,0.0050,0.1302,0.5542,0.0000,0.3474,1.1565,1.1169,1.1030
712120,Historical Sites,0.0548,0.0052,0.0978,0.1154,0.0168,0.0504,0.0589,0.0063,0.0392,0.0472,0.0050,0.1321,0.5543,0.0000,0.3440,1.1578,1.1826,1.1043
712130,Zoos and Botanical Gardens,0.0550,0.0052,0.0972,0.0706,0.0102,0.0305,0.0590,0.0063,0.0391,0.0475,0.0050,0.1310,0.5542,0.0000,0.3458,1.1574,1.1113,1.1044
712190,Nature Parks and Other Similar Institutions,0.0552,0.0052,0.0977,0.0789,0.0114,0.0343,0.0593,0.0063,0.0396,0.0476,0.0050,0.1314,0.5543,0.0000,0.3451,1.1581,1.1245,1.1052
713110,Amusement and Theme Parks,0.0283,0.0018,0.2084,0.0333,0.0028,0.1067,0.0356,0.0024,0.2092,0.0226,0.0015,0.1756,0.6497,0.0000,0.2915,1.2385,1.1428,1.2472
713120,Amusement Arcades,0.0288,0.0018,0.2124,0.0289,0.0024,0.0947,0.0363,0.0025,0.2193,0.0231,0.0015,0.1779,0.6495,0.0000,0.2862,1.2430,1.1260,1.2581
713210,Casinos (except Casino Hotels),0.0578,0.0031,0.1405,0.1589,0.0089,0.1163,0.1198,0.0070,0.1671,0.0738,0.0037,0.2109,0.4429,0.0000,0.1667,1.2014,1.2840,1.2939
713290,Other Gambling Industries,0.0576,0.0031,0.1398,0.6381,0.0356,0.4561,0.1193,0.0070,0.1621,0.0734,0.0037,0.2113,0.4440,0.0000,0.1670,1.2005,2.1298,1.2884
713910,Golf Courses and Country Clubs,0.0709,0.0070,0.0918,0.0747,0.0120,0.0557,0.0634,0.0073,0.0827,0.0630,0.0071,0.0824,0.5261,0.0000,0.4004,1.1697,1.1424,1.1533
713920,Skiing Facilities,0.0712,0.0070,0.0948,0.1421,0.0228,0.1090,0.0640,0.0073,0.0865,0.0634,0.0071,0.0848,0.5260,0.0000,0.3961,1.1730,1.2740,1.1578
713930,Marinas,0.0711,0.0070,0.0899,0.0806,0.0130,0.0585,0.0630,0.0072,0.0802,0.0633,0.0071,0.0809,0.5261,0.0000,0.4033,1.1680,1.1520,1.1504
713940,Fitness and Recreational Sports Centers,0.0709,0.0070,0.0904,0.0411,0.0066,0.0300,0.0631,0.0072,0.0809,0.0630,0.0071,0.0812,0.5261,0.0000,0.4026,1.1683,1.0777,1.1512
713950,Bowling Centers,0.0712,0.0070,0.0924,0.0544,0.0088,0.0407,0.0636,0.0073,0.0833,0.0634,0.0071,0.0828,0.5261,0.0000,0.3998,1.1706,1.1039,1.1542
713990,All Other Amusement and Recreation Industries,0.0709,0.0070,0.0916,0.0509,0.0082,0.0378,0.0633,0.0072,0.0825,0.0630,0.0071,0.0822,0.5260,0.0000,0.4006,1.1695,1.0968,1.1530
721110,Hotels (except Casino Hotels) and Motels,0.0282,0.0012,0.1856,0.0497,0.0020,0.0914,0.0429,0.0016,0.1378,0.0242,0.0010,0.1872,0.6503,0.0000,0.2786,1.2151,1.1432,1.1823
